,Film_FirstReleaseMonth_Cat_April,Film_FirstReleaseMonth_Cat_August,Film_FirstReleaseMonth_Cat_December,Film_FirstReleaseMonth_Cat_February,Film_FirstReleaseMonth_Cat_January,Film_FirstReleaseMonth_Cat_July,Film_FirstReleaseMonth_Cat_June,Film_FirstReleaseMonth_Cat_March,Film_FirstReleaseMonth_Cat_May,Film_FirstReleaseMonth_Cat_November,Film_FirstReleaseMonth_Cat_October,Film_FirstReleaseMonth_Cat_September,Film_Metacritic,Genre_Action,Genre_Adventure,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Nomination_Film_Title,Nomination_Is_Winner,Nominations_Academy_Crew_OtherNomPrevYearCount,Nominations_Academy_Crew_OtherNomSameYearCount,Nominations_Academy_Crew_OtherWinPrevYearCount,Nominations_Academy_Film_ActorNomCount,Nominations_Academy_Film_ActressNomCount,Nominations_Academy_Film_BestPictureNomCount,Nominations_Academy_Film_DirectorNomCount,Nominations_Academy_Film_HasMajorNoms,Nominations_Academy_Film_OtherNomCount,Nominations_Academy_Film_ScreenplayNomCount,Nominations_Academy_Person_OtherBestActressNomPrevYearCount,Nominations_Academy_Person_OtherBestActressNomSameYearCount,Nominations_Academy_Person_OtherBestActressWinPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActressNomPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActressNomSameYearCount,Nominations_Academy_Person_OtherBestSupportingActressWinPrevYearCount,Nominations_Academy_Person_OtherNonBestActressNomPrevYearCount,Nominations_Academy_Person_OtherNonBestActressNomSameYearCount,Nominations_Academy_Person_OtherNonBestActressWinPrevYearCount,Person_Age,Person_Name
65,0,0,0,0,0,0,0,0,0,0,0,1,72.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walk the Line  ,1,8,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,Reese Witherspoon
66,0,0,0,0,0,0,0,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Country  ,0,11,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,Charlize Theron
67,0,0,0,1,0,0,0,0,0,0,0,0,66.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Transamerica  ,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,Felicity Huffman
68,0,0,0,0,0,0,0,0,0,0,0,1,71.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mrs Henderson Presents  ,0,7,0,3,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,71,Judi Dench
69,0,0,0,0,0,1,0,0,0,0,0,0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pride & Prejudice  ,0,10,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,Keira Knightley
70,0,0,1,0,0,0,0,0,0,0,0,0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Million Dollar Baby  ,1,20,1,11,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,30,Hilary Swank
71,0,0,0,0,0,0,0,0,0,0,0,1,65.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Being Julia  ,0,9,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,46,Annette Bening
72,0,0,0,0,1,0,0,0,0,0,0,0,87.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maria Full of Grace  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Catalina Sandino Moreno
73,0,0,0,0,0,0,0,0,0,0,0,1,83.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vera Drake  ,0,7,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,48,Imelda Staunton
74,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Eternal Sunshine of the Spotless Mind  ,0,5,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,29,Kate Winslet
75,0,0,0,0,0,0,0,0,0,1,0,0,74.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Monster  ,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Charlize Theron
76,0,0,1,0,0,0,0,0,0,0,0,0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Something's Gotta Give  ,0,27,2,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,57,Diane Keaton
77,0,0,0,0,0,0,0,0,0,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Whale Rider  ,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Keisha Castle-Hughes
78,0,0,0,0,0,0,0,0,0,0,0,1,70.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21 Grams  ,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,Naomi Watts
79,0,0,0,0,0,0,0,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,In America  ,0,11,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,26,Samantha Morton
80,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Hours  ,1,29,3,4,0,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,35,Nicole Kidman
81,0,0,0,0,0,0,0,0,1,0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Unfaithful  ,0,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Diane Lane
82,0,0,0,0,0,0,0,0,0,0,0,1,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Far from Heaven  ,0,12,1,3,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,42,Julianne Moore
83,0,0,1,0,0,0,0,0,0,0,0,0,82.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chicago  ,0,19,1,4,0,0,1,1,0,9,1,1,0,0,0,0,0,0,0,0,33,Renée Zellweger
84,0,1,0,0,0,0,0,0,0,0,0,0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Frida  ,0,10,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,Salma Hayek
85,0,0,0,0,0,0,0,0,0,1,0,0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Monster's Ball  ,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,Halle Berry
86,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Iris  ,0,15,0,4,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,67,Judi Dench
87,0,0,0,0,0,0,0,0,1,0,0,0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moulin Rouge!  ,0,10,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,34,Nicole Kidman
88,1,0,0,0,0,0,0,0,0,0,0,0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bridget Jones's Diary  ,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Renée Zellweger
89,0,0,0,0,1,0,0,0,0,0,0,0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,In the Bedroom  ,0,5,0,3,1,1,1,0,0,1,1,4,0,1,0,0,0,0,0,0,52,Sissy Spacek
90,0,0,0,0,0,0,0,1,0,0,0,0,73.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Erin Brockovich  ,1,18,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,33,Julia Roberts
91,0,0,0,0,0,0,0,0,1,0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Requiem for a Dream  ,0,10,1,5,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,68,Ellen Burstyn
92,0,0,0,0,0,0,0,0,0,0,0,1,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Contender  ,0,8,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,44,Joan Allen
93,0,0,1,0,0,0,0,0,0,0,0,0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chocolat  ,0,17,0,4,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,36,Juliette Binoche
94,0,0,0,0,1,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You Can Count on Me  ,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,Laura Linney
95,0,0,0,0,0,0,0,0,0,0,0,1,86.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Boys Don't Cry  ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,Hilary Swank
96,0,0,0,0,0,0,0,0,0,0,0,1,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,American Beauty  ,0,17,0,4,1,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,41,Annette Bening
97,0,0,0,0,1,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tumbleweeds  ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,Janet McTeer
98,0,0,1,0,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The End of the Affair  ,0,13,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,Julianne Moore
99,0,0,0,0,0,0,0,0,0,0,0,1,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Music of the Heart  ,0,9,0,4,0,0,0,0,0,1,0,8,0,1,1,0,1,0,0,0,50,Meryl Streep
100,0,0,1,0,0,0,0,0,0,0,0,0,87.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shakespeare in Love  ,1,7,1,2,0,0,1,1,0,9,1,0,0,0,0,0,0,0,0,0,26,Gwyneth Paltrow
101,0,0,0,0,0,0,0,0,0,0,0,1,75.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elizabeth  ,0,6,1,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,29,Cate Blanchett
102,0,0,0,0,0,0,0,0,0,0,0,1,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hilary and Jackie  ,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31,Emily Watson
103,0,0,0,0,1,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central do Brasil  ,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,Fernanda Montenegro
104,0,0,0,0,0,0,0,0,0,0,0,1,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One True Thing  ,0,10,0,3,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,49,Meryl Streep
105,0,0,1,0,0,0,0,0,0,0,0,0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,As Good as It Gets  ,1,24,0,11,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,34,Helen Hunt
106,0,0,0,0,0,0,0,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Wings of the Dove  ,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,31,Helena Bonham Carter
107,0,0,0,0,0,1,0,0,0,0,0,0,71.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mrs Brown  ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,Judi Dench
108,0,0,0,0,0,0,0,0,1,0,0,0,68.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Afterglow  ,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,57,Julie Christie
109,0,0,0,0,0,0,0,0,0,1,0,0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Titanic  ,0,30,1,14,0,0,1,1,0,11,0,0,0,0,1,0,0,0,0,0,22,Kate Winslet
110,0,0,0,0,0,0,0,1,0,0,0,0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fargo  ,1,2,0,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,39,Frances McDormand
111,0,0,0,0,0,0,0,0,1,0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Secrets & Lies  ,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,50,Brenda Blethyn
112,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marvin's Room  ,0,28,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50,Diane Keaton
113,0,0,0,0,0,0,0,0,1,0,0,0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breaking the Waves  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Emily Watson
114,0,0,0,0,0,0,0,0,0,1,0,0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,The English Patient  ,0,24,0,10,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,36,Kristin Scott Thomas
115,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dead Man Walking  ,1,6,1,0,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,49,Susan Sarandon
116,0,0,0,0,0,0,0,0,0,0,0,1,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Leaving Las Vegas  ,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32,Elisabeth Shue
117,0,0,1,0,0,0,0,0,0,0,0,0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sense and Sensibility  ,0,13,0,4,0,0,1,0,0,4,1,1,0,1,1,0,0,0,1,0,36,Emma Thompson
118,0,0,0,0,0,0,1,0,0,0,0,0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Bridges of Madison County  ,0,21,0,5,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,46,Meryl Streep
119,1,0,0,0,0,0,0,0,0,0,0,0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casino  ,0,28,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Sharon Stone
120,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Blue Sky  ,1,5,1,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,45,Jessica Lange
121,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nell  ,0,14,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,32,Jodie Foster
122,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tom & Viv  ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,36,Miranda Richardson
123,0,0,0,0,0,1,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,The Client  ,0,8,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,Susan Sarandon
124,0,0,1,0,0,0,0,0,0,0,0,0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Little Women  ,0,5,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,23,Winona Ryder
125,0,0,0,0,0,0,0,0,1,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Piano  ,1,1,0,1,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,0,35,Holly Hunter
126,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,What's Love Got to Do with It  ,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Angela Bassett
127,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shadowlands  ,0,7,1,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,38,Debra Winger
128,0,0,0,0,0,0,0,0,0,0,1,0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Remains of the Day  ,0,15,0,6,1,1,1,1,1,3,1,0,0,1,0,1,0,0,0,0,34,Emma Thompson
129,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Six Degrees of Separation  ,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Stockard Channing
130,0,0,0,1,0,0,0,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Howards End  ,1,14,0,4,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,33,Emma Thompson
131,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Indochine  ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,Catherine Deneuve
132,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Passion Fish  ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40,Mary McDonnell
133,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Love Field  ,0,14,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,Michelle Pfeiffer
134,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorenzo's Oil  ,0,10,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,46,Susan Sarandon
135,0,0,0,0,1,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Silence of the Lambs  ,1,8,0,2,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,29,Jodie Foster
136,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,For the Boys  ,0,27,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,Bette Midler
137,0,0,0,0,0,0,0,0,1,0,0,0,88.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thelma & Louise  ,0,7,1,3,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,35,Geena Davis
138,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rambling Rose  ,0,9,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,Laura Dern
139,0,0,0,0,0,0,0,0,1,0,0,0,88.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thelma & Louise  ,0,6,1,4,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,45,Susan Sarandon
140,0,0,0,0,0,0,0,0,0,1,0,0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Misery  ,1,11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Kathy Bates
